ORIG_COD_ZONA,ORIG_DEN_ZONA,DEST_COD_ZONA,DEST_DEN_ZONA,TIPO_VIAGGIO,FASCIA_ORARIA_VIAGGIO,MOTIVO_codice,MOTIVO_aggregato,MOTIVO_sistematicità,MEZZO_codice,MEZZO_aggregato,NumViaggi
43,S.AGATA,44,S.FRUTTUOSO,Interno,0,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,9.309021113
43,S.AGATA,44,S.FRUTTUOSO,Interno,0,9,Ritorno a casa,Ritorno a casa,5,MOTO,20.87832393
43,S.AGATA,44,S.FRUTTUOSO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,52.19580983
43,S.AGATA,44,S.FRUTTUOSO,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,428.0056406
43,S.AGATA,44,S.FRUTTUOSO,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,93.9524577
43,S.AGATA,44,S.FRUTTUOSO,Interno,0,10,Altro motivo occasionale,Occasionale,19,Altro,18.61804223
43,S.AGATA,44,S.FRUTTUOSO,Interno,1,1,Lavoro,Sistematico,10,PIEDI,9.309021113
43,S.AGATA,44,S.FRUTTUOSO,Interno,1,3,Acquisti,Occasionale,10,PIEDI,9.309021113
43,S.AGATA,44,S.FRUTTUOSO,Interno,2,3,Acquisti,Occasionale,13,AUTO,9.309021113
43,S.AGATA,44,S.FRUTTUOSO,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,73.07413376
43,S.AGATA,44,S.FRUTTUOSO,Interno,2,9,Ritorno a casa,Ritorno a casa,10,PIEDI,83.51329573
43,S.AGATA,45,QUEZZI,Interno,0,9,Ritorno a casa,Ritorno a casa,1,MOTO,9.380530973
43,S.AGATA,45,QUEZZI,Interno,0,9,Ritorno a casa,Ritorno a casa,3,MOTO,75.04424779
43,S.AGATA,45,QUEZZI,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,112.5663717
43,S.AGATA,45,QUEZZI,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,46.90265487
43,S.AGATA,45,QUEZZI,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,187.6106195
43,S.AGATA,45,QUEZZI,Interno,1,1,Lavoro,Sistematico,4,MOTO,74.47216891
43,S.AGATA,45,QUEZZI,Interno,1,1,Lavoro,Sistematico,10,PIEDI,74.47216891
43,S.AGATA,45,QUEZZI,Interno,2,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,56.28318584
43,S.AGATA,46,FEREGGIANO,Interno,0,3,Acquisti,Occasionale,10,PIEDI,37.23608445
43,S.AGATA,46,FEREGGIANO,Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,65.16314779
43,S.AGATA,46,FEREGGIANO,Interno,0,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,18.61804223
43,S.AGATA,46,FEREGGIANO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,108.767033
43,S.AGATA,46,FEREGGIANO,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,168.0945055
43,S.AGATA,46,FEREGGIANO,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,19.77582418
43,S.AGATA,46,FEREGGIANO,Interno,0,9,Ritorno a casa,Ritorno a casa,19,Altro,9.887912088
43,S.AGATA,46,FEREGGIANO,Interno,1,1,Lavoro,Sistematico,7,AUTO,18.61804223
43,S.AGATA,46,FEREGGIANO,Interno,1,10,Altro motivo occasionale,Occasionale,10,PIEDI,74.47216891
43,S.AGATA,46,FEREGGIANO,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,49.43956044
43,S.AGATA,46,FEREGGIANO,Interno,2,9,Ritorno a casa,Ritorno a casa,10,PIEDI,49.43956044
43,S.AGATA,47,MARASSI,Interno,0,1,Lavoro,Sistematico,7,AUTO,18.61804223
43,S.AGATA,47,MARASSI,Interno,0,3,Acquisti,Occasionale,4,MOTO,46.54510557
43,S.AGATA,47,MARASSI,Interno,0,3,Acquisti,Occasionale,7,AUTO,18.61804223
43,S.AGATA,47,MARASSI,Interno,0,3,Acquisti,Occasionale,10,PIEDI,335.1247601
43,S.AGATA,47,MARASSI,Interno,0,3,Acquisti,Occasionale,13,AUTO,18.61804223
43,S.AGATA,47,MARASSI,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,65.16314779
43,S.AGATA,47,MARASSI,Interno,0,4,Servizi,Occasionale,7,AUTO,9.309021113
43,S.AGATA,47,MARASSI,Interno,0,4,Servizi,Occasionale,10,PIEDI,83.78119002
43,S.AGATA,47,MARASSI,Interno,0,4,Servizi,Occasionale,17,TPL GOMMA,9.309021113
43,S.AGATA,47,MARASSI,Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,74.47216891
43,S.AGATA,47,MARASSI,Interno,0,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,9.309021113
43,S.AGATA,47,MARASSI,Interno,0,8,Cure,Occasionale,13,AUTO,9.309021113
43,S.AGATA,47,MARASSI,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,69.9880137
43,S.AGATA,47,MARASSI,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,179.9691781
43,S.AGATA,47,MARASSI,Interno,0,9,Ritorno a casa,Ritorno a casa,13,AUTO,19.99657534
43,S.AGATA,47,MARASSI,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,39.99315068
43,S.AGATA,47,MARASSI,Interno,1,1,Lavoro,Sistematico,10,PIEDI,65.16314779
43,S.AGATA,47,MARASSI,Interno,1,3,Acquisti,Occasionale,10,PIEDI,18.61804223
43,S.AGATA,47,MARASSI,Interno,1,4,Servizi,Occasionale,10,PIEDI,9.309021113
43,S.AGATA,47,MARASSI,Interno,1,8,Cure,Occasionale,7,AUTO,9.309021113
43,S.AGATA,47,MARASSI,Interno,1,9,Ritorno a casa,Ritorno a casa,7,AUTO,9.998287671
43,S.AGATA,47,MARASSI,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,49.99143836
43,S.AGATA,47,MARASSI,Interno,2,9,Ritorno a casa,Ritorno a casa,10,PIEDI,79.98630137
43,S.AGATA,48,FORTE QUEZZI,Interno,0,3,Acquisti,Occasionale,8,FURGONE,19.77582418
43,S.AGATA,48,FORTE QUEZZI,Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,18.61804223
43,S.AGATA,48,FORTE QUEZZI,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,245.3646055
43,S.AGATA,48,FORTE QUEZZI,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,94.37100213
43,S.AGATA,48,FORTE QUEZZI,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,75.49680171
43,S.AGATA,48,FORTE QUEZZI,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,84.93390192
43,S.AGATA,49,PARENZO,Interno,0,3,Acquisti,Occasionale,10,PIEDI,18.61804223
43,S.AGATA,49,PARENZO,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,9.309021113
43,S.AGATA,49,PARENZO,Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,9.309021113
43,S.AGATA,49,PARENZO,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,38.67688378
43,S.AGATA,49,PARENZO,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,135.3690932
43,S.AGATA,49,PARENZO,Interno,0,10,Altro motivo occasionale,Occasionale,10,PIEDI,9.309021113
43,S.AGATA,49,PARENZO,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,9.669220945
43,S.AGATA,49,PARENZO,Interno,2,9,Ritorno a casa,Ritorno a casa,10,PIEDI,9.669220945
43,S.AGATA,50,S.PANTALEO,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,17.94886364
43,S.AGATA,50,S.PANTALEO,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,17.94886364
43,S.AGATA,51,MONTESIGNANO,Interno,0,3,Acquisti,Occasionale,7,AUTO,9.309021113
43,S.AGATA,51,MONTESIGNANO,Interno,0,6,Altro motivo occasionale,Occasionale,7,AUTO,18.61804223
43,S.AGATA,51,MONTESIGNANO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,9.500715308
43,S.AGATA,51,MONTESIGNANO,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,19.00143062
43,S.AGATA,51,MONTESIGNANO,Interno,1,1,Lavoro,Sistematico,7,AUTO,9.309021113
43,S.AGATA,51,MONTESIGNANO,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,9.500715308
43,S.AGATA,51,MONTESIGNANO,Interno,2,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,19.00143062
43,S.AGATA,52,S.EUSEBIO,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,15.90967742
43,S.AGATA,53,MOLASSANA,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,19.69197397
43,S.AGATA,55,PRATO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,9.748275862
43,S.AGATA,55,PRATO,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,38.99310345
43,S.AGATA,55,PRATO,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,9.748275862
43,S.AGATA,56,BAVARI,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,11.69767442
43,S.AGATA,57,S.DESIDERIO,Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,9.309021113
43,S.AGATA,57,S.DESIDERIO,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,14.72440945
43,S.AGATA,59,BORGORATTI,Interno,0,6,Altro motivo occasionale,Occasionale,17,TPL GOMMA,9.309021113
43,S.AGATA,59,BORGORATTI,Interno,0,9,Ritorno a casa,Ritorno a casa,1,MOTO,18.8678501
43,S.AGATA,59,BORGORATTI,Interno,2,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,18.8678501
43,S.AGATA,60,CHIAPPETO,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,37.23608445
43,S.AGATA,60,CHIAPPETO,Interno,0,4,Servizi,Occasionale,17,TPL GOMMA,9.309021113
43,S.AGATA,60,CHIAPPETO,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,19.06542056
43,S.AGATA,61,S.MARTINO,Interno,0,1,Lavoro,Sistematico,17,TPL GOMMA,111.7082534
43,S.AGATA,61,S.MARTINO,Interno,0,3,Acquisti,Occasionale,7,AUTO,9.309021113
43,S.AGATA,61,S.MARTINO,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,37.23608445
43,S.AGATA,61,S.MARTINO,Interno,0,6,Altro motivo occasionale,Occasionale,17,TPL GOMMA,18.61804223
43,S.AGATA,61,S.MARTINO,Interno,0,7,Studio,Sistematico,17,TPL GOMMA,18.61804223
43,S.AGATA,61,S.MARTINO,Interno,0,8,Cure,Occasionale,17,TPL GOMMA,37.49224265
43,S.AGATA,61,S.MARTINO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,19.21149897
43,S.AGATA,61,S.MARTINO,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,19.21149897
43,S.AGATA,61,S.MARTINO,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,48.02874743
43,S.AGATA,61,S.MARTINO,Interno,1,1,Lavoro,Sistematico,7,AUTO,74.47216891
43,S.AGATA,61,S.MARTINO,Interno,1,1,Lavoro,Sistematico,17,TPL GOMMA,46.54510557
43,S.AGATA,61,S.MARTINO,Interno,1,8,Cure,Occasionale,13,AUTO,9.309021113
43,S.AGATA,61,S.MARTINO,Interno,1,8,Cure,Occasionale,14,Altro mezzo pubblico,9.309021113
43,S.AGATA,61,S.MARTINO,Interno,1,8,Cure,Occasionale,17,TPL GOMMA,83.78119002
43,S.AGATA,62,ALBARO,Interno,0,3,Acquisti,Occasionale,1,MOTO,18.61804223
43,S.AGATA,62,ALBARO,Interno,0,3,Acquisti,Occasionale,10,PIEDI,18.61804223
43,S.AGATA,62,ALBARO,Interno,0,5,Altro motivo occasionale,Occasionale,7,AUTO,9.309021113
43,S.AGATA,62,ALBARO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,37.94642857
43,S.AGATA,62,ALBARO,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,18.97321429
43,S.AGATA,62,ALBARO,Interno,1,1,Lavoro,Sistematico,10,PIEDI,55.85412668
43,S.AGATA,62,ALBARO,Interno,1,1,Lavoro,Sistematico,12,AUTO,74.47216891
43,S.AGATA,63,S.GIULIANO,Interno,0,3,Acquisti,Occasionale,10,PIEDI,9.309021113
43,S.AGATA,63,S.GIULIANO,Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,37.23608445
43,S.AGATA,63,S.GIULIANO,Interno,0,10,Altro motivo occasionale,Occasionale,19,Altro,148.9443378
43,S.AGATA,63,S.GIULIANO,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,18.31081081
43,S.AGATA,64,LIDO,Interno,1,1,Lavoro,Sistematico,17,TPL GOMMA,65.16314779
43,S.AGATA,65,PUGGIA,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,9.496402878
43,S.AGATA,66,STURLA,Interno,0,1,Lavoro,Sistematico,7,AUTO,65.16314779
43,S.AGATA,66,STURLA,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,9.985714286
43,S.AGATA,66,STURLA,Interno,0,10,Altro motivo occasionale,Occasionale,7,AUTO,37.23608445
43,S.AGATA,66,STURLA,Interno,2,3,Acquisti,Occasionale,13,AUTO,9.309021113
43,S.AGATA,66,STURLA,Interno,2,4,Servizi,Occasionale,13,AUTO,9.309021113
43,S.AGATA,66,STURLA,Interno,2,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,9.985714286
43,S.AGATA,67,QUARTO,Interno,0,9,Ritorno a casa,Ritorno a casa,4,MOTO,64.95734597
43,S.AGATA,69,CASTAGNA,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,9.398034398
43,S.AGATA,70,QUINTO,Interno,0,1,Lavoro,Sistematico,17,TPL GOMMA,65.16314779
43,S.AGATA,70,QUINTO,Interno,0,8,Cure,Occasionale,17,TPL GOMMA,18.61804223
43,S.AGATA,70,QUINTO,Interno,1,1,Lavoro,Sistematico,1,MOTO,74.47216891
43,S.AGATA,71,NERVI,Interno,0,1,Lavoro,Sistematico,17,TPL GOMMA,18.61804223
43,S.AGATA,71,NERVI,Interno,0,5,Altro motivo occasionale,Occasionale,6,FURGONE,74.47216891
43,S.AGATA,72,Arenzano,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,5.945767196
43,S.AGATA,72,Arenzano,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,4.305555556
43,S.AGATA,74,Bargagli,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,17.31821237
43,S.AGATA,74,Bargagli,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,12.07026923
43,S.AGATA,77,Busalla,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,36.22837102
43,S.AGATA,77,Busalla,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,26.23433764
43,S.AGATA,79,Campo Ligure,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,3.051759259
43,S.AGATA,80,Campomorone,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,17.43483333
43,S.AGATA,86,CHIAVARI,Uscita Genova,0,5,Altro motivo occasionale,Occasionale,7,AUTO,9.309021113
43,S.AGATA,88,Cogoleto,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,11.2202381
43,S.AGATA,88,Cogoleto,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,8.125
43,S.AGATA,92,Davagna,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,2.910092308
43,S.AGATA,109,Montoggio,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,6.269375
43,S.AGATA,109,Montoggio,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,6.678648485
43,S.AGATA,116,Rapallo,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,4.833333333
43,S.AGATA,116,Rapallo,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,3.5
43,S.AGATA,119,Ronco Scrivia,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,38.94285714
43,S.AGATA,119,Ronco Scrivia,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,28.2
43,S.AGATA,125,Sant'Olcese,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,11.05614615
43,S.AGATA,129,Sestri Levante,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,5.661904762
43,S.AGATA,129,Sestri Levante,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,4.1
43,S.AGATA,132,Torriglia,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,8.659106187
43,S.AGATA,138,Prov SV,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,5.945767196
43,S.AGATA,138,Prov SV,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,4.305555556
43,S.AGATA,140,Prov AL,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,139.2702931
43,S.AGATA,140,Prov AL,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,51.21775868
43,S.AGATA,140,Prov AL,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,37.0887218
43,S.AGATA,141,Altre zone,Uscita Genova,0,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,46.21587302
43,S.AGATA,141,Altre zone,Uscita Genova,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,33.46666667
44,S.FRUTTUOSO,2,VOLTRI,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,10.43916197
44,S.FRUTTUOSO,2,VOLTRI,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,83.51298701
44,S.FRUTTUOSO,2,VOLTRI,Interno,1,1,Lavoro,Sistematico,10,PIEDI,20.87832393
44,S.FRUTTUOSO,2,VOLTRI,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,64.95454545
44,S.FRUTTUOSO,4,PALMARO,Interno,1,1,Lavoro,Sistematico,7,AUTO,20.87832393
44,S.FRUTTUOSO,4,PALMARO,Interno,2,9,Ritorno a casa,Ritorno a casa,18,TPL FERRO,72.32
44,S.FRUTTUOSO,5,PRA',Interno,0,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,10.43916197
44,S.FRUTTUOSO,5,PRA',Interno,0,9,Ritorno a casa,Ritorno a casa,13,AUTO,87.89905363
44,S.FRUTTUOSO,7,PEGLI,Interno,0,5,Altro motivo occasionale,Occasionale,13,AUTO,10.43916197
44,S.FRUTTUOSO,7,PEGLI,Interno,0,9,Ritorno a casa,Ritorno a casa,13,AUTO,19.95438175
44,S.FRUTTUOSO,7,PEGLI,Interno,1,1,Lavoro,Sistematico,7,AUTO,20.87832393
44,S.FRUTTUOSO,9,SESTRI,Interno,0,8,Cure,Occasionale,17,TPL GOMMA,20.87832393
44,S.FRUTTUOSO,9,SESTRI,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,20.60850112
44,S.FRUTTUOSO,9,SESTRI,Interno,1,1,Lavoro,Sistematico,7,AUTO,334.0531829
44,S.FRUTTUOSO,9,SESTRI,Interno,1,1,Lavoro,Sistematico,10,PIEDI,83.51329573
44,S.FRUTTUOSO,9,SESTRI,Interno,1,1,Lavoro,Sistematico,17,TPL GOMMA,83.51329573
44,S.FRUTTUOSO,9,SESTRI,Interno,1,1,Lavoro,Sistematico,18,TPL FERRO,20.87832393
44,S.FRUTTUOSO,10,S.GIOVANNI BATTISTA,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,20.78654971
44,S.FRUTTUOSO,11,CALCINARA,Interno,1,1,Lavoro,Sistematico,4,MOTO,83.51329573
44,S.FRUTTUOSO,13,BORZOLI EST,Interno,0,1,Lavoro,Sistematico,1,MOTO,83.51329573
44,S.FRUTTUOSO,13,BORZOLI EST,Interno,0,9,Ritorno a casa,Ritorno a casa,1,MOTO,72.06
44,S.FRUTTUOSO,13,BORZOLI EST,Interno,2,9,Ritorno a casa,Ritorno a casa,1,MOTO,120.1
44,S.FRUTTUOSO,14,CERTOSA,Interno,0,9,Ritorno a casa,Ritorno a casa,13,AUTO,10.04746318
44,S.FRUTTUOSO,14,CERTOSA,Interno,1,1,Lavoro,Sistematico,7,AUTO,83.51329573
44,S.FRUTTUOSO,14,CERTOSA,Interno,1,1,Lavoro,Sistematico,16,TPL GOMMA,20.87832393
44,S.FRUTTUOSO,15,RIVAROLO,Interno,1,2,Affari,Sistematico,5,MOTO,83.51329573
44,S.FRUTTUOSO,15,RIVAROLO,Interno,1,2,Affari,Sistematico,7,AUTO,83.51329573
44,S.FRUTTUOSO,16,TEGLIA,Interno,1,1,Lavoro,Sistematico,5,MOTO,83.51329573
44,S.FRUTTUOSO,17,BEGATO,Interno,1,1,Lavoro,Sistematico,7,AUTO,20.87832393
44,S.FRUTTUOSO,18,BOLZANETO,Interno,0,3,Acquisti,Occasionale,8,FURGONE,9.890855457
44,S.FRUTTUOSO,18,BOLZANETO,Interno,0,5,Altro motivo occasionale,Occasionale,16,TPL GOMMA,10.43916197
44,S.FRUTTUOSO,18,BOLZANETO,Interno,0,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,10.43916197
44,S.FRUTTUOSO,18,BOLZANETO,Interno,1,1,Lavoro,Sistematico,18,TPL FERRO,20.87832393
44,S.FRUTTUOSO,20,S.QUIRICO,Interno,0,3,Acquisti,Occasionale,1,MOTO,9.890855457
44,S.FRUTTUOSO,20,S.QUIRICO,Interno,1,1,Lavoro,Sistematico,9,Altro mezzo privato,9.890855457
44,S.FRUTTUOSO,21,PONTEDECIMO,Interno,0,2,Affari,Sistematico,5,MOTO,10.43916197
44,S.FRUTTUOSO,21,PONTEDECIMO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,18.82727273
44,S.FRUTTUOSO,21,PONTEDECIMO,Interno,0,9,Ritorno a casa,Ritorno a casa,16,TPL GOMMA,9.413636364
44,S.FRUTTUOSO,21,PONTEDECIMO,Interno,0,10,Altro motivo occasionale,Occasionale,19,Altro,20.87832393
44,S.FRUTTUOSO,22,CORNIGLIANO,Interno,0,3,Acquisti,Occasionale,7,AUTO,10.43916197
44,S.FRUTTUOSO,22,CORNIGLIANO,Interno,1,1,Lavoro,Sistematico,4,MOTO,83.51329573
44,S.FRUTTUOSO,22,CORNIGLIANO,Interno,1,1,Lavoro,Sistematico,7,AUTO,167.0265915
44,S.FRUTTUOSO,22,CORNIGLIANO,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,10.32852564
44,S.FRUTTUOSO,24,CAMPASSO,Interno,0,9,Ritorno a casa,Ritorno a casa,16,TPL GOMMA,10.09859155
44,S.FRUTTUOSO,24,CAMPASSO,Interno,1,1,Lavoro,Sistematico,1,MOTO,83.51329573
44,S.FRUTTUOSO,24,CAMPASSO,Interno,2,9,Ritorno a casa,Ritorno a casa,16,TPL GOMMA,10.09859155
44,S.FRUTTUOSO,25,S.GAETANO,Interno,0,1,Lavoro,Sistematico,1,MOTO,83.51329573
44,S.FRUTTUOSO,25,S.GAETANO,Interno,0,1,Lavoro,Sistematico,17,TPL GOMMA,83.51329573
44,S.FRUTTUOSO,25,S.GAETANO,Interno,0,5,Altro motivo occasionale,Occasionale,7,AUTO,10.43916197
44,S.FRUTTUOSO,25,S.GAETANO,Interno,0,9,Ritorno a casa,Ritorno a casa,13,AUTO,9.484782609
44,S.FRUTTUOSO,25,S.GAETANO,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,18.96956522
44,S.FRUTTUOSO,25,S.GAETANO,Interno,1,10,Altro motivo occasionale,Occasionale,19,Altro,20.87832393
44,S.FRUTTUOSO,26,SAMPIERDARENA,Interno,0,3,Acquisti,Occasionale,7,AUTO,10.43916197
44,S.FRUTTUOSO,26,SAMPIERDARENA,Interno,0,3,Acquisti,Occasionale,13,AUTO,20.87832393
44,S.FRUTTUOSO,26,SAMPIERDARENA,Interno,0,5,Altro motivo occasionale,Occasionale,7,AUTO,31.3174859
44,S.FRUTTUOSO,26,SAMPIERDARENA,Interno,0,5,Altro motivo occasionale,Occasionale,18,TPL FERRO,83.51329573
44,S.FRUTTUOSO,26,SAMPIERDARENA,Interno,0,7,Studio,Sistematico,1,MOTO,20.87832393
44,S.FRUTTUOSO,26,SAMPIERDARENA,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,10.07328605
44,S.FRUTTUOSO,26,SAMPIERDARENA,Interno,1,1,Lavoro,Sistematico,5,MOTO,83.51329573
44,S.FRUTTUOSO,26,SAMPIERDARENA,Interno,1,1,Lavoro,Sistematico,7,AUTO,167.0265915
44,S.FRUTTUOSO,26,SAMPIERDARENA,Interno,1,1,Lavoro,Sistematico,17,TPL GOMMA,104.3916197
44,S.FRUTTUOSO,26,SAMPIERDARENA,Interno,1,7,Studio,Sistematico,7,AUTO,10.43916197
44,S.FRUTTUOSO,28,S.BARTOLOMEO,Interno,1,2,Affari,Sistematico,6,FURGONE,19.78171091
44,S.FRUTTUOSO,28,S.BARTOLOMEO,Interno,2,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,21.69417476
44,S.FRUTTUOSO,29,ANGELI,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,73.07413376
44,S.FRUTTUOSO,29,ANGELI,Interno,0,4,Servizi,Occasionale,17,TPL GOMMA,10.43916197
44,S.FRUTTUOSO,29,ANGELI,Interno,0,5,Altro motivo occasionale,Occasionale,7,AUTO,20.87832393
44,S.FRUTTUOSO,29,ANGELI,Interno,0,9,Ritorno a casa,Ritorno a casa,13,AUTO,10.22787194
44,S.FRUTTUOSO,29,ANGELI,Interno,1,1,Lavoro,Sistematico,1,MOTO,20.87832393
44,S.FRUTTUOSO,29,ANGELI,Interno,1,1,Lavoro,Sistematico,7,AUTO,250.5398872
44,S.FRUTTUOSO,29,ANGELI,Interno,1,7,Studio,Sistematico,17,TPL GOMMA,10.43916197
44,S.FRUTTUOSO,30,S.TEODORO,Interno,0,3,Acquisti,Occasionale,13,AUTO,10.43916197
44,S.FRUTTUOSO,30,S.TEODORO,Interno,0,9,Ritorno a casa,Ritorno a casa,3,MOTO,10
44,S.FRUTTUOSO,30,S.TEODORO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,20
44,S.FRUTTUOSO,30,S.TEODORO,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,20
44,S.FRUTTUOSO,30,S.TEODORO,Interno,1,1,Lavoro,Sistematico,1,MOTO,10.43916197
44,S.FRUTTUOSO,30,S.TEODORO,Interno,1,1,Lavoro,Sistematico,3,MOTO,176.9174469
